"sample","Date_num","lat","long","PA24d","POGly","POMet","PasHay24d","PasHayClo","PasHayFlu","PasHayGly","PasHayMcpa","PasHayMet","PO24d_l","POGly_l","POMet_l","PasHay24d_l","PasHayClo_l","PasHayFlu_l","PasHayGly_l","PasHayMcpa_l","PasHayMet_l","AvgT_R","AvgT_G","AvgT_B","SMaPercSat","SMaPercSatU","SMcVSM","SMcVSMU","SMpVSM","SMpVSMU","S1CRDH_VH","S1CRDH_VV","S1CRDM_HH","S1CRDM_HV","S2L2AB01","S3OLCI681","S3OLCI685","AI335","AI335P","AI340","AI340P","AI354","AI354P","AImH","AImHP","AImP","AImPP","CH4bcorrmr","CH4mr","CH4mrP","CLgCBH","CLgCBHP","CLgCBP","CLgCBPP","CLgCF","CLgCFP","CLgCOT","CLgCOTP","CLgCTH","CLgCTHP","CLgCTP","CLgCTPP","COtccorr","COtc","COtcP","HCOHgFVC","HCOHgFVCP","NO2gAMF","NO2gAMFtrop","NO2gAMFtc","NO2gAMFtcp","NO2gAMFtcpk","O3gOVC","O3gOVCP","SO2gVC","SO2gVCP","TotalPrecipitation","ERA5windU","ERA5windV","ERA5_2mdt","ERA5mslp","ERA5_2mt","ERA5sp","ERA5totp","ERA5strd","ERA5max2mt","ERA5min2mt","ERA5st1","ERA5st2","ERA5st3","ERA5st4","ERA5vswl1","ERA5vswl2","ERA5hvc","ERA5hLAI","ERA5lLAI","ERA5skint","mERA5windU","mERA5windV","mERA5_2mdt","mERA5mslp","mERA5_2mt","mERA5sp","mERA5totp","mERA5ssrd","mERA5strd","mERA5snow_rate","mERA5snow","mERA5stl1","mERA5stl2","mERA5stl3","mERA5stl4","mERA5vswl1","mERA5vswl2","mERA5hLAI","mERA5lLAI","mERA5lvc","mERA5skint","mERA5snowD","SMaDNF","SMaF","SMaSmode","SMaSens","SMatO","SMcDNF","SMcF","SMcFBI","SMcSmode","SMcSens","SMctO","SMpDNF","SMpF","SMpfID","SMpSmode","SMptO","NO2gTLI","ERA5prect","ERA5stype","ERA5lvg","mERA5stype","mERA5hvc","Bio_1","Bio_2","Bio_3","Bio_4","Bio_5","Bio_6","Bio_7","Bio_8","Bio_9","Bio_10","Bio_11","Bio_12","Bio_13","Bio_14","Bio_15","Bio_16","Bio_17","Bio_18","Bio_19"
"GB_Per_Dru_1_2020-09-07",18512,56.32034,-3.78092,0.2399181,1.091354,5.676379e-09,0.01838826,9.156054e-05,0.0002772453,0.02062207,0.0008786732,0.0002412616,0.2313607,1.013455,5.676379e-09,0.01286483,4.158064e-05,0.0001828378,0.01186955,0.0007226545,0.0001886219,211,0,55,80.25341,8.325637,0.3007195,0.007185313,0.54,0.05932085,321,1178,600.428043459688,252.856920436209,4004.20585841807,2609.30033212353,14376.3378730662,-0.1083268,0.02712095,-1.016268,1.679026,-0.8298967,1.697027,451.429233528651,2.23151937342316,96817.7917119335,24.9287930629799,1877.99178053886,1868.13150422086,2.3535954124648,4645.918,2.267072,58471.4,0.15843,0.9992518,3.036418e-06,12.57669,1.000306,5645.918,2.267072,51203.83,0.15843,0.0329929600744594,0.02489688,0.0005758082,0.0001538458,0.0001114202,2.626048,0.5545752,4.550858e-05,2.754113e-05,2.599371e-05,0.1181854,0.0003886285,0.0002760711,0.0001585857,4.1982800270058e-05,1.9946947,1.9906149,281.45996,101855.56,284.44604,99313.31,0,1132092,283.1582,283.02002,285.05615,285.25415,285.2334,285.50952,0.2616049,0.27470148,0.3887329,2.2651653,2.735774,282.03418,1.7370214,1.1080923,281.62183,101444.5,284.5454,98915.75,0.0021361613,8779709,27842568,0,0,284.37915,284.22974,284.8772,285.45337,0.27027732,0.27411008,2.2184525,2.6806965,0.5634655,283.8208,0,2,0,1,768,18260.857638889,2,0,18,1,544,18260.9024142497,2,0,16,1,18261.0786054474,18,0,1,0.5634655,1,0.3887329,8.323166847229,7.0203332901001,38.0629653930664,435.802734375,18.6560001373291,0.212000012397766,18.4440002441406,4.00066661834717,9.9640007019043,13.9219999313354,3.29800009727478,1039,127,54,27.1873683929443,345,177,200,320
"GB_Per_Mut_1_2021-08-05",18844,56.3204,-3.781,0.2399181,1.091354,5.676379e-09,0.01838826,9.156054e-05,0.0002772453,0.02062207,0.0008786732,0.0002412616,0.2313607,1.013455,5.676379e-09,0.01286483,4.158064e-05,0.0001828378,0.01186955,0.0007226545,0.0001886219,211,0,55,80.25341,8.325637,0.3007195,0.007185313,0.54,0.05932085,320.999996321597,1177.99998201978,600.428043459688,252.856920436209,4004.20585841849,2609.30033212956,14376.3378730822,-0.1083268,0.02712095,0.0530484,1.567365,-0.1611906,1.528824,451.429233528646,2.23151937342314,96817.7917119336,24.9287930629797,1877.99178053886,1868.13150422086,2.3535954124648,3162.507,0.05392415,68671.12,0.002778278,1,1.299116e-08,33.22549,1.000007,4162.506,0.05392415,60354.12,0.002778278,0.03299296,0.03107091,0.0007460199,-3.170447e-05,2.8328e-05,1.568294,0.2542319,3.707842e-05,4.720287e-05,4.661672e-05,0.156021,0.0004180227,0.0006659687,0.0009367091,4.1982800270058e-05,-0.72449386,1.8291454,283.82104,100680.5,286.36768,98196.31,3.437116e-06,1196994,286.62183,286.17114,286.99463,288.17847,287.26807,285.48682,0.20567775,0.21281993,0.3887329,2.4136772,2.9069996,284.31128,0.2499221,0.4199624,284.80493,101523.25,287.74414,99015,0.0028994028,12751580,29608872,0,0,288.05176,287.6499,287.30273,285.88892,0.25987464,0.25875705,2.37642,2.8644333,0.5634655,287.53882,0,2,0,1,768,18260.857638889,2,0,18,1,544,18260.9024142497,2,0,16,1,18261.0786054474,16,1,1,0.5634655,1,0.3887329,8.323166847229,7.0203332901001,38.0629653930664,435.802734375,18.6560001373291,0.212000012397766,18.4440002441406,4.00066661834717,9.9640007019043,13.9219999313354,3.29800009727478,1039,127,54,27.1873683929443,345,177,200,320
"GB_She_She_1_2015-10-04",16712,53.391,-1.521,0.354156,1.15548,6.502316e-09,0.03292669,0.0004778624,0.0005332378,0.02997661,0.001537825,0.0005043235,0.3399511,1.088311,6.502316e-09,0.02279154,0.000330172,0.0003848433,0.01906685,0.001318622,0.0003662043,230,15,0,13.3436,9.732038,0.2255221,0.01207166,0.2688276,0.07490295,207,249,600.428038113272,252.856918183889,1808,2787,21708,0.4190249,0.03987183,-1.624053,2.82548,-1.249962,2.833832,440.518160751961,2.2026762297299,96940.2878347795,24.6350325741343,1878.58654637882,1868.34667595158,2.34297439397296,911.2153,12.11327,93187.87,0.1366217,0.5397485,6.789536e-09,12.21298,1.012361,1911.215,12.11327,82116.83,0.2865552,0.02271732,0.03428795,0.0007358149,5.213192e-05,8.102477e-05,1.155396,0.6789628,7.850061e-05,3.670702e-05,3.317999e-05,0.1206753,0.0007044848,-0.0002687401,0.002974174,9.73237642624067e-05,1.1693563,0.17972547,279.44287,101425.69,280.61792,99184.125,0,1174657,281.58398,281.20166,281.94238,283.6775,284.70093,285.83716,0.33157218,0.3404246,0.037200928,2.353424,1.755621,280.18604,0.107898355,0.022022989,281.30054,101796.625,283.13086,99553.69,0.0018478336,5563061,27737058,0,0,283.2932,283.35547,284.09668,285.48022,0.37633574,0.3697428,2.3465967,1.7419977,0.9604379,282.65967,2.208515e-05,2,0,1,768,16711.864583333,2,0,19,3,800,16712.0276006935,2,0,1,1,16712.2429547883,16,0,4,0.9604379,4,0.037200928,8.87899971008301,7.10133361816406,36.5069580078125,455.174713134766,20.068000793457,0.61599999666214,19.4520015716553,4.64066696166992,13.1140003204346,14.7573337554932,3.72000002861023,933,105,56,19.9028778076172,298,187,200,280
"GR_Kri_Ira_1_2018-10-11",17815,35.223236,25.108428,0.01659635,0.08421443,4.37478e-09,0.03700177,0.000150857,0.0008111579,0.01845428,0.0002291209,0.0001148913,0.01057152,0.05013616,4.37478e-09,0.03009867,0.0001051177,0.0006815251,0.01144163,0.0001513487,7.705587e-05,242,139,0,14.29882,11.9265784063382,0.1187087,0.0229627262572766,0.347861834991266,0.0612112416558017,89,163,600.428015987854,252.856908862968,6608.74315557255,7637,22928,0.4943997,0.03362514,0.09930915,1.592458,0.1717729,1.548716,534.839125752495,2.58445404738565,95886.3448912087,28.4896397186217,1873.59481836488,1863.43774735786,2.47804366088105,1352.491,22.71051,85472.92,0.3801882,1,5.872124e-06,87.58602,1.012999,2352.491,22.71051,75356.22,0.6612904,0.02684284,0.03365602,0.0005799557,6.136335e-05,4.274825e-05,2.73392,1.966589,2.939873e-05,9.711386e-06,7.729142e-06,0.1549152,0.0004396822,1.350417e-06,9.121252e-05,3.14871002025444e-05,0.8400697,-1.744237,287.8286,101834.875,290.3335,96888.06,0,1182357,288.531,288.34106,291.917,292.90723,294.67017,296.71582,0.19602007,0.221336,0.8056946,1.6680069,2.2342024,288.2102,0.4501621,-1.0512857,287.3186,101790,291.61694,96856.19,0.0010344503,14406019,29655734,0,0,292.71362,292.6255,294.11865,296.40454,0.2343334,0.23101312,1.6704817,2.23458,0.12587523,292.09863,0,2,0,1,768,17814.8055555555,2,0,2,1,768,17814.8055555555,0,0,16,1,-3440586.5,14,1,3,0.12587523,3,0.8056946,17.6938343048096,7.42766666412354,34.7607002258301,545.800659179688,29.1000003814697,7.73199987411499,21.3680000305176,11.4946670532227,24.503999710083,24.503999710083,11.4193334579468,600,115,1,82.5775756835938,307,8,8,279
"GR_Kri_Ira_1_2021-10-20",18920,35.32188344,25.11104465,0.01790596,0.08895864,4.37478e-09,0.03532068,0.0001612978,0.0007693262,0.01923197,0.000228369,0.0001265526,0.01188114,0.05488037,4.37478e-09,0.02841759,0.0001155585,0.0006396934,0.01221932,0.0001505968,8.617355e-05,242,139,0,14.4714833816262,11.9265891563748,0.119253909214775,0.0229628862424586,0.347861791964872,0.0612113731237369,89.1082747019592,163.28444606134,600.428015987327,252.856908862746,6608.79503713918,7169,18474,0.488398,0.03338421,-0.6769865,2.280776,-0.5308313,2.366098,534.84042601279,2.58446044258413,95886.3304742676,28.4897046360321,1873.59476119192,1863.437670362,2.47804570964283,670.5621,0.004973078,95096.42,0.0001028313,0.8330107,9.033361e-08,12.22617,1,1670.562,0.004973078,84718.77,0.0001028313,0.03297074,0.0336466520197057,0.00058109460279674,-1.948251e-05,4.488341e-05,2.3642,1.969131,1.997873e-05,6.912497e-06,5.640623e-06,0.1408906,0.0007007013,0.0001190782,0.0001139109,3.14871002025444e-05,2.0874195,-3.1793146,285.13745,102544.69,289.3418,98414.19,7.416372e-07,1157406,288.4734,288.30518,290.5796,291.95947,293.83472,295.7932,0.19997025,0.16805822,0.8056946,1.205658,1.5648203,288.61133,1.0771599,-1.6194534,286.87012,101826.5,291.3601,97738.375,0.0013350742,13750493,29735198,0,0,292.7964,292.80005,294.10205,295.97192,0.16416001,0.15953273,1.2003689,1.5643396,0.12587523,292.06567,0,0,0,1,768,-3440586.5,0,0,18,3,800,-3440586.5,0,0,16,1,-3440586.5,16,1,3,0.12587523,3,0.8056946,18.4623336791992,7.06999969482422,34.3070640563965,532.752136230469,29.3439998626709,8.73600006103516,20.6079998016357,12.4286670684814,25.1180000305176,25.1180000305176,12.3413333892822,514,97,1,82.8624572753906,260,6,6,238
"HU_Pes_Pil_1_2018-07-04",17716,47.617361,18.892002,0.08740594,0.3993225,3.512047e-09,0.01172162,0.0001128123,0.0002546956,0.01374796,0.0003901803,0.0001508538,0.08130664,0.3621062,3.512047e-09,0.007259474,7.609306e-05,0.0001720679,0.008118244,0.0003173587,9.676554e-05,238,80,0,46.33332,12.91643,0.3034671,0.02062788,0.344474367422864,0.0621069952774381,131.46178715332,268.528244574414,600.428021558515,252.856911209757,7006.73299620345,3818,18745,-0.4077326,0.03516105,-0.9515014,2.19602,-0.6003911,2.233143,644.879540951477,3.1767655576247,94675.3584990789,34.5463365552353,1866.42020911456,1855.87976518716,2.8829339736794,1578.453,79.20833,83111.66,1.547533,0.4681083,8.875127e-07,3.587585,1.00136,2578.453,79.20833,72883.61,2.527945,0.02873595,0.03004736,0.0006547361,0.0001342286,0.0001609745,2.040854,0.7168679,1.154908e-05,2.888219e-05,2.878968e-05,0.1540517,0.0006360119,-0.00140017,0.006385966,0.000347312256779565,1.2983942,1.5746431,284.14868,101650.06,286.38232,99074.44,0,1136803,289.05225,288.5078,287.0669,292.08887,290.6775,288.01514,0.25168473,0.26324028,0.18987107,2.4503078,2.840146,285.60596,1.2625532,-1.3458118,287.9668,101272,294.71558,98710.375,0.0022402522,21005408,31488744,0,0,294.7168,294.32104,292.34375,288.95825,0.2690565,0.23732299,2.4259014,2.77876,0.8101289,294.92603,0,2,0,1,512,17715.826388889,2,0,18,3,544,17715.9624181609,0,0,16,1,-3440586.5,13,0,2,0.8101289,2,0.18987107,10.1456670761108,8.58133316040039,29.3479251861572,787.555419921875,25.7639999389648,-3.4760000705719,29.2399997711182,18.1853332519531,1.91999995708466,19.7019996643066,0.321333318948746,567,63,30,22.9621963500977,180,98,171,110
"HU_Sze_Sze_1_2016-08-28",17041,46.25,20.13,0.1059638,0.3525223,3.415414e-09,0.01390143,0.0003069248,0.0002267226,0.01422878,0.0006012121,0.0002945877,0.09780531,0.317241,3.415414e-09,0.00857783,0.0002293489,0.0001487768,0.008498306,0.000486073,0.0002194448,245,176,0,43.25827,15.64258,0.2090385,0.02563127,0.327018284274105,0.0635883657331964,127.100217364343,260.853037161075,600.428018718415,252.85691001329,6402,6293,18385,0.2556553,0.03551542,-0.8585862,2.709529,-0.391769,2.647041,746.659664570933,3.71401469086363,93554.1853230928,40.0377849771418,1837.259,1830.745,4.67926,504.4456,42.3833,95292.09,0.2646345,0.3764496,1.279181e-06,3.529104,1.001284,1504.446,42.3833,83915.89,0.7892393,0.03063536,0.03267545,0.0005091255,-3.733403e-05,3.738834e-05,2.364928,1.194114,1.489074e-05,1.851812e-05,1.827707e-05,0.1544529,0.001006915,0.0003834096,0.008094475,0.000201326610385959,-0.26488465,1.0731802,288.35815,102002.44,291.72363,101116.94,0,1209507,294.02075,292.6023,291.70972,295.87524,294.5796,293.0913,0.19620526,0.20422566,0.4449768,1.8486481,2.3793468,290.17993,-0.041160494,-1.0063734,287.72583,101764.31,294.8733,100876.19,0.0020304974,19308574,31521324,0,0,295.4353,295.7351,294.9746,292.58618,0.21876454,0.19731295,1.8993216,2.4295378,0.5420126,295.8335,0,3,0,3,768,17041.111111111,3,0,18,3,800,17041.0523301857,0,0,16,1,-3440586.5,13,0,3,0.5420126,3,0.4449768,10.6180000305176,10.275333404541,32.6118240356445,812.719360351562,27.4799995422363,-4.02799987792969,31.507999420166,20.3813323974609,2.06466674804688,20.3813323974609,0.399333328008652,499,70,24,32.7462005615234,181,77,181,89
"IT_Tre_San_1_2021-06-28",18806,46.187389,11.13636,0.239839,1.106385,1.128745e-08,0.04228375,0.0003121927,0.0009086394,0.04683837,0.001126726,0.0005174793,0.2230458,0.9903509,1.128745e-08,0.02794275,0.00019418,0.0006430803,0.0287449,0.0008926832,0.0003713091,224,0,4,63.23622,8.38778451977798,0.307013427399671,0.0106529573762947,0.341941111576212,0.0596756101213614,177.139171970118,435.094636641574,600.428028388702,252.856914087155,968,2208,24355,-0.8055735,0.04135269,-3.657518,3.090897,-2.635386,3.386768,504.155157264814,2.47257058301369,96245.2424080766,27.4779947832099,1883.48920214236,1873.22983688534,2.10722655937542,1275.827,436.3076,87887.22,6.890045,0.06063267,2.333732e-08,12.45628,1.003029,1275.827,436.3076,87887.22,6.890045,0.02751764,0.02852353,0.001319315,-0.0001328422,0.0002046105,1.797549,1.089424,1.86368e-05,1.087261e-05,1.021374e-05,0.1405342,0.0008514972,0.0007326354,0.0003846029,0.00046085664841904,-0.3543026,-0.3844669,285.77344,101881.25,289.63867,88309.375,0,1101141,289.9944,289.2671,285.61206,288.95386,286.31104,280.76172,0.1705333,0.17833805,0.9126587,4.078786,2.9001322,283.19067,0.057311125,0.41640043,283.70752,101772.94,290.3308,88213.94,0.0027823367,22252140,27534492,0,0,288.63477,287.2229,284.1421,279.03516,0.23087841,0.23659223,3.97394,2.8642998,0.07589841,289.22607,0,2,0,1,768,-3440586.5,2,0,2,1,768,-3440586.5,2,16,64,1,-3440586.5,16,0,1,0.07589841,1,0.9126587,14.3321666717529,9.34299945831299,44.970157623291,412.477691650391,25.4839992523193,4.70800018310547,20.7759990692139,9.44999980926514,19.3766670227051,19.5559997558594,9.44999980926514,1293,187,18,54.5659828186035,537,93,99,537
"IT_Tre_San_1_2021-10-01",18901,46.18739,11.13637,0.239839,1.106385,1.128745e-08,0.04228375,0.0003121927,0.0009086394,0.04683837,0.001126726,0.0005174793,0.2230458,0.9903509,1.128745e-08,0.02794275,0.00019418,0.0006430803,0.0287449,0.0008926832,0.0003713091,224,0,4,63.23622,8.38778451977798,0.307013427399671,0.0106529573762947,0.341941111576212,0.0596756101213614,177.139171970118,435.094636641575,600.428028388702,252.856914087155,968,1718,14164,-0.8055735,0.04135269,-0.5709385,2.674779,-0.4897175,2.852951,504.155157264814,2.47257058301369,96245.2424080766,27.4779947832099,1883.48920214236,1873.22983688534,2.10722655937542,988.5806,8.589607,91081.75,0.1381361,0.4804839,3.241033e-08,10.45322,1.000064,1299.261,8.589607,87939.26,0.1381361,0.03139478,0.03263783,0.001011404,2.486829e-05,1.103661e-08,2.078881,1.009943,5.262451e-05,2.148685e-05,1.873262e-05,0.1295349,0.0007465528,-0.0005619601,0.0002238713,0.00046085664841904,-0.25944066,0.5207417,280.9878,102662.44,283.0681,88822.19,9.0103995e-06,1030101.4,282.58447,282.19922,281.35034,284.20166,285.35522,285.70288,0.23761791,0.23625666,0.9126587,3.1866074,2.6375875,279.08154,-0.18128157,0.100654006,275.60547,102051.19,281.48022,88252.94,0.0023941107,10103636,23717750,1.0848959e-07,9.330106e-06,279.36206,279.864,281.9558,284.8296,0.26529527,0.26860785,2.8506556,2.542307,0.07589841,279.05103,5.2075e-06,2,0,1,768,-3440586.5,2,0,2,1,768,-3440586.5,2,16,64,1,-3440586.5,16,0,1,0.07589841,1,0.9126587,10.8831663131714,9.46300029754639,32.1128005981445,752.281188964844,26.6000003814697,-2.86800003051758,29.4680004119873,20.1486663818359,3.49133324623108,20.1486663818359,1.67266666889191,736,86,31,31.7876300811768,242,109,242,110
"NL_Gro_Gro_1_2020-10-15",18550,53.15917,6.30667,0.3306878,1.483715,9.331268e-09,0.04154572,0.0004127167,0.0008230949,0.04280696,0.001268234,0.001168628,0.3144824,1.373949,9.331268e-09,0.02969011,0.0003151563,0.0006035588,0.0278492,0.001062046,0.001013806,232,25,0,94.43058,10.3960708141342,0.2552285,0.0135566733115707,0.383882348003744,0.0576440628259248,90,155,600.428036006278,252.856917296262,4870.00566558621,4399.12598597761,19813.5635269164,-1.531266,0.02987901,-4.288527,3.093681,-3.373221,3.361159,456.294905533178,2.25211992241904,96768.9441531914,25.1789327914912,1878.38760226478,1864.90629493951,2.3790509967706,630.9727,86.77156,95154.95,1.751707,0.2874837,1.559197e-08,5.997613,1.000063,1630.973,86.77156,83963.52,1.751707,0.02268604,0.03349232,0.0008355707,1.950204e-05,2.035546e-05,2.219288,1.6756,3.651018e-05,1.402799e-05,1.197768e-05,0.130673,0.0008604953,0.001019001,0.0005927162,5.82034276471258e-05,-2.9777746,-3.861065,277.88086,102068.44,282.53296,102045.625,0,1140805,282.4829,282.34033,282.89624,283.78296,285.60107,288.43848,0.3173849,0.32287908,0.06350422,2.4115572,2.0763226,281.47656,1.1879311,2.6905508,282.0713,100872.875,284.1792,100850.19,0.0030983302,5448279,28076320,0,0,284.1521,284.79883,286.02148,288.2798,0.33526778,0.32934457,2.4152918,2.1102962,0.9364958,283.86914,0,2,0,1,768,18261.111111111,2,0,2,1,768,18261.111111111,0,0,16,1,-3440586.5,16,0,3,0.9364958,3,0.06350422,10.8831663131714,9.46300029754639,32.1128005981445,752.281188964844,26.6000003814697,-2.86800003051758,29.4680004119873,20.1486663818359,3.49133324623108,20.1486663818359,1.67266666889191,736,86,31,31.7876300811768,242,109,242,110
"PL_Lub_Lub_1_2019-09-10",18149,51.2315,22.524833,0.07116712,0.3200565,2.276727e-09,0.008079809,7.842775e-05,0.0001826794,0.009876297,0.0002746526,0.0001130141,0.06721317,0.2966519,2.276727e-09,0.005187166,5.719543e-05,0.0001291149,0.006226768,0.0002274451,7.523938e-05,237,62,0,42.43514,10.95255,0.2085603,0.01549089,0.21,0.036086,102,178,600.427861239206,252.856843670985,7977,4118.88337509723,20123.7809595851,0.4486261,0.03485025,-0.6970131,2.144968,-0.4579014,2.147389,668.812224648173,3.13196367438348,94371.7193012517,33.8794312419113,1865.50831746113,1853.99994476099,2.81075752023202,2166.282,62.81397,78549.23,1.684258,0.5061827,4.384359e-07,29.46608,1.002603,3166.282,62.81397,69330.91,2.461746,0.02928773,0.0363593,0.0006714113,-4.785513e-05,8.817838e-05,2.69292,1.189984,3.96809e-05,1.746055e-05,1.555274e-05,0.1302022,0.0006122937,-0.0003359502,0.001060901,7.34699004726024e-05,2.0946264,4.456895,286.5193,101412.625,287.938,99020.5,0.00026561995,1333461,289.53027,288.87695,290.10742,292.5288,291.77222,291.0586,0.27312392,0.24759156,0.6291809,1.7106323,2.4943113,287.77417,1.5047855,0.5462757,282.76123,101724.5,287.5232,99325.375,0.0018684187,12202811,28623262,0,0,287.81445,288.94214,290.24854,290.8579,0.27156973,0.2503761,1.682745,2.4766855,0.3490497,288.2505,0,2,0,1,256,18148.8055555555,2,0,18,1,288,18148.9362115059,2,0,16,1,18149.0099686114,16,1,2,0.3490497,2,0.6291809,9.00549983978271,7.50766658782959,34.3505973815918,545.209167480469,21.3559989929199,-0.5,21.8559989929199,6.23199987411499,4.89066648483276,15.7360000610352,2.45866656303406,850,89,50,17.4565677642822,253,170,216,212
"PL_Pom_Gda_1_2016-08-01",17014,54.35,18.64,0.1334606,0.434198,2.852322e-09,0.01295839,0.0002245547,0.0002250842,0.01288887,0.0006067078,0.0002502793,0.1266471,0.4047334,2.852322e-09,0.008512479,0.0001597685,0.0001599892,0.008103165,0.0005105514,0.0001821378,230,15,0,53.28074,14.63847,0.2345521,0.02526093,0.361937173294734,0.0613184930370625,170,296,600.428057924919,252.856926530072,5693.26334020316,3949.43414331557,19727.0205330568,0.7838408,0.02752172,-0.602396,2.18289,-0.4858463,2.104626,536.038379734291,2.43784313839918,95842.658731013,26.8449925661413,1868.14730992572,1855.27828395757,2.6591965724356,1704.754,1.838016,81633.2,0.03878364,0.9834498,4.417526e-07,6.607794,1.003338,2704.754,1.838016,71413.22,0.06153393,0.02660773,0.03259547,0.0006480798,6.498467e-05,0.0001087336,3.367851,1.387789,3.646665e-06,2.05432e-05,2.053025e-05,0.1477091,0.0006363991,0.01755243,0.008603747,1.24040091706995e-05,-2.5295372,-1.3883629,289.33057,100951.625,290.85425,100261.44,0.00097226794,1374510,291.1985,290.9585,292.28955,293.66333,292.28174,288.89136,0.18398172,0.14074206,0.03152466,2.0405073,2.2250128,290.9319,2.5873728,0.6207907,286.34497,101681.25,290.53882,100984.875,0.003055528,15337923,30094600,0,0,291.28784,291.41943,290.9441,289.32642,0.18767625,0.18418115,2.0304556,2.1132565,0.51478386,291.31006,0,2,0,1,512,17013.777777778,2,0,2,1,512,17013.777777778,0,0,16,1,-3440586.5,13,1,1,0.51478386,1,0.03152466,7.92566633224487,8.24066638946533,27.2041034698486,828.111083984375,23.8279991149902,-6.46400022506714,30.2919998168945,17.7633323669434,-1.14800000190735,17.7633323669434,-2.64666676521301,501,68,25,34.9687881469727,185,81,185,82
"PT_Por_Rec_1_2014-09-26",16339,41.15,-8.41,0.1394102,0.4736136,7.945347e-09,0.04316744,0.0005248933,0.0006654431,0.03629672,0.0009323219,0.0003493094,0.1204309,0.3901157,7.945347e-09,0.03078304,0.0003444267,0.0004841162,0.0229658,0.0006644718,0.0002306373,230,13,0,36.094935,10.02566,0.2449538,0.02693926,0.5073636,0.09892816,132.069573975762,261.730618607178,600.428035343223,252.856917016932,5039.82371656705,3802,13978,-0.5631034,0.03759427,-1.21311,2.273736,-0.8873336,2.396028,473.517954697967,2.33558880770103,96579.5704298163,26.0391181099038,1879.56504234011,1876.98016879404,2.28944594367394,221.9682,217.444,97755.05,0.5974145,0.2456465,2.722319e-08,4.398822,1.000042,221.9682,217.444,97755.05,0.5974145,0.03085893,0.03289887,0.001002343,-1.279044e-05,2.591702e-05,1.919275,0.9625733,6.181462e-05,3.175763e-05,2.925244e-05,0.1253478,0.0005820169,0.003954758,0.001604198,3.81661820637175e-06,-2.2594032,-0.555146,284.0332,101957.81,288.00098,99098.625,0,1064014,287.80615,287.2705,289.54224,291.7085,292.25098,292.76538,0.34443188,0.35601372,0.13504028,2.4928694,2.44726,285.5581,-0.26316363,1.0773716,289.1001,101426.875,292.55786,98574.25,0.0051716007,15263000,30745668,0,0,293.49976,293.31714,293.4485,292.62256,0.2980513,0.28577876,2.504078,2.5100536,0.5290035,292.67847,0,0,0,1,768,-3440586.5,2,0,17,3,32,16339.1597981975,2,0,1,1,16339.2537465389,16,0,3,0.5290035,3,0.13504028,8.23550701141357,7.26594209671021,27.964635848999,706.911926269531,22.491304397583,-3.49130439758301,25.982608795166,17.042028427124,3.06884074211121,17.042028427124,-0.331159442663193,633,76,30,29.2354679107666,213,99,213,119
"PT_Por_Rec_1_2016-10-01",17075,41.15,-8.41,0.1394102,0.4736136,7.945347e-09,0.04316744,0.0005248933,0.0006654431,0.03629672,0.0009323219,0.0003493094,0.1204309,0.3901157,7.945347e-09,0.03078304,0.0003444267,0.0004841162,0.0229658,0.0006644718,0.0002306373,238,76,0,16.5503,10.02566,0.2384492,0.0209494,0.5073636,0.09892816,132.069573975762,261.730618607178,600.428035343223,252.856917016932,5039.82371656705,3802,13978,-0.5631034,0.03759427,-1.21311,2.273736,-0.8873336,2.396028,473.517954697967,2.33558880770103,96579.5704298163,26.0391181099038,1879.56504234011,1876.98016879404,2.28944594367394,221.9682,217.444,97755.05,0.5974145,0.2456465,2.722319e-08,4.398822,1.000042,221.9682,217.444,97755.05,0.5974145,0.03085893,0.03289887,0.001002343,-1.279044e-05,2.591702e-05,1.919275,0.9625733,6.181462e-05,3.175763e-05,2.925244e-05,0.1253478,0.0005820169,0.003954758,0.001604198,3.81661820637175e-06,1.7200317,-1.3650837,286.7693,101519.375,287.92236,98644.5,5.1380994e-07,1213441,288.5498,288.17456,290.1162,293.0808,293.29004,294.15552,0.15584797,0.19819087,0.13504028,2.487525,2.4152117,287.56226,-0.565196,0.1753478,285.90503,101537.25,289.57812,98671.31,0.004126556,11955123,28926864,0,0,290.2329,290.5681,291.65308,293.54346,0.28540242,0.2856052,2.474001,2.333949,0.5290035,289.583,0,3,0,3,768,17075.145833333,3,0,18,3,800,17075.1258245315,0,0,16,1,-3440586.5,16,0,3,0.5290035,3,0.13504028,14.3321666717529,9.34299945831299,44.970157623291,412.477691650391,25.4839992523193,4.70800018310547,20.7759990692139,9.44999980926514,19.3766670227051,19.5559997558594,9.44999980926514,1293,187,18,54.5659828186035,537,93,99,537
